record_id,source,title,snippet,link,thumbnail,video_link,snippet_highlighted_words,displayed_link,title_snippet,likes,comments,author,link_to_author,post_id
353,TikTok · Mai Văn Đức,Anh già Faker tuyển vị trí đi top theo cách không tưởng ...,"... Faker tuyển vị trí đi top theo cách không tưởng =)) #cktg #t1 #faker #toplane #xiaohu"".nhạc nền - Mai Văn Đức.",https://www.tiktok.com/@maivnc0/video/7572423928132472075,,,"Faker, faker",97.4K+ views · 1 day ago,"Anh già Faker tuyển vị trí đi top theo cách không tưởng ... ... Faker tuyển vị trí đi top theo cách không tưởng =)) #cktg #t1 #faker #toplane #xiaohu"".nhạc nền - Mai Văn Đức.",,,maivnc0,https://www.tiktok.com/@maivnc0,7572423928132472075
356,TikTok · GXLEAGUEOFLEGENDS,Faker: The Undisputed GOAT of League of Legends,"16.4K Likes, 41 Comments. TikTok video from GXLEAGUEOFLEGENDS (@gxleagueoflegends): “Discover the journey of Faker, from a normal game only ...",https://www.tiktok.com/@gxleagueoflegends/video/7293170621524053280,https://serpapi.com/searches/6918869d55ba65042ce74638/images/c325b5000e3ebe86b48873a0e3e9c9c35f3ce1ad0f979738899c1f84823956fb.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQk8oqTteszbn3cFXHMkIX1WElkzzPIFOQABQ,,218.8K+ views · 2 years ago,"Faker: The Undisputed GOAT of League of Legends 16.4K Likes, 41 Comments. TikTok video from GXLEAGUEOFLEGENDS (@gxleagueoflegends): “Discover the journey of Faker, from a normal game only ...",16.4K,41,gxleagueoflegends,https://www.tiktok.com/@gxleagueoflegends,7293170621524053280
357,TikTok · Chia Sẻ Cùng Thách Đấu,Uzi không đánh giá cao Gumayusi trong League of Legends,"... Faker trong game, highlight Uzi và Gumayusi, game thủ Uzi và Gumayusi ... Faker được vào HOL rồi thì phải có người thứ 2 được vào HOL và ...",https://www.tiktok.com/@chiasecungthachdau/video/7572086651233537301,https://serpapi.com/searches/6918869d55ba65042ce74638/images/c325b5000e3ebe86b48873a0e3e9c9c3a2817b1473ebeb54ef7254199c554e20.jpeg,,,1.1M+ views · 2 days ago,"Uzi không đánh giá cao Gumayusi trong League of Legends ... Faker trong game, highlight Uzi và Gumayusi, game thủ Uzi và Gumayusi ... Faker được vào HOL rồi thì phải có người thứ 2 được vào HOL và ...",,,chiasecungthachdau,https://www.tiktok.com/@chiasecungthachdau,7572086651233537301
358,TikTok · Doublelift,Is Faker Washed? The Truth About League of Legends Legend,Discover the shocking truth behind Faker's recent performance and head-banging incident in this revealing video. #LeagueofLegends #Faker # ...,https://www.tiktok.com/@1doublelift/video/7369152622588120326,https://serpapi.com/searches/6918869d55ba65042ce74638/images/c325b5000e3ebe86b48873a0e3e9c9c3990c4864d0a0414d7587567f6f927876.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTCAMmeAhuDSfi0bz-rdYORFKUp09OrMjr1Xg,,65.2K+ views · 1 year ago,Is Faker Washed? The Truth About League of Legends Legend Discover the shocking truth behind Faker's recent performance and head-banging incident in this revealing video. #LeagueofLegends #Faker # ...,,,1doublelift,https://www.tiktok.com/@1doublelift,7369152622588120326
360,TikTok · Nymaera,The Legendary Rivalry of Faker and Ambition,"5893 Likes, 37 Comments. TikTok video from Nymaera (@nymaera): “Discover the intense rivalry between Faker and Ambition, from their first ...",https://www.tiktok.com/@nymaera/video/7309518763366501664,https://serpapi.com/searches/6918869d55ba65042ce74638/images/c325b5000e3ebe86b48873a0e3e9c9c32d39aaa222aae266e100ae4a284e911e.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQ_y6o6sVAkz-Rav7i0i-JMaI7j1Aypw2Ujpg,,112.3K+ views · 1 year ago,"The Legendary Rivalry of Faker and Ambition 5893 Likes, 37 Comments. TikTok video from Nymaera (@nymaera): “Discover the intense rivalry between Faker and Ambition, from their first ...",5893,37,nymaera,https://www.tiktok.com/@nymaera,7309518763366501664
361,TikTok · LoL Esports,Legends Unite: Special Message for LOL Esports Fans,original sound - RevivaLTV · Apa Arti Faker · Lol Champions · Lol Wut · Faker Edits Lol · Faker. 26.1KLikes. 681Comments. 473Shares. Transcript.,https://www.tiktok.com/@lolesports/video/7570530968860151095,https://serpapi.com/searches/691886a150d43e20559b8fce/images/cc0ea8d183cc6543fe603ac3f864300969753b8bbf451337d53e40e24fe57442.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcRpFhROyHY5OMz_yZrmdjiVWIOYVE7x6qMvMw,,80.7K+ views · 6 days ago,Legends Unite: Special Message for LOL Esports Fans original sound - RevivaLTV · Apa Arti Faker · Lol Champions · Lol Wut · Faker Edits Lol · Faker. 26.1KLikes. 681Comments. 473Shares. Transcript.,,,lolesports,https://www.tiktok.com/@lolesports,7570530968860151095
362,TikTok · Mai Văn Đức,Chovy và Faker: Cuộc Chiến Thế Giới Game Lớn,Khám phá sự cạnh tranh giữa Chovy và Faker trong ván đấu nóng bỏng! Tìm hiểu về các tình huống gay cấn nhất. #chovy #faker #geng #t1 #cktg.,https://www.tiktok.com/@maivnc0/video/7572025948720123192,,,"Faker, faker",746.1K+ views · 2 days ago,Chovy và Faker: Cuộc Chiến Thế Giới Game Lớn Khám phá sự cạnh tranh giữa Chovy và Faker trong ván đấu nóng bỏng! Tìm hiểu về các tình huống gay cấn nhất. #chovy #faker #geng #t1 #cktg.,,,maivnc0,https://www.tiktok.com/@maivnc0,7572025948720123192
364,TikTok · Kiwioru,Faker gameplay #league #funnymoments ...,"406 Likes, TikTok video from Kiwioru (@kiwioru1): “Faker gameplay #league #funnymoments #leagueoflegends #leaguetok #CODSquadUp #bomba ...",https://www.tiktok.com/@kiwioru1/video/7182151626764111150,,,Faker,8K+ views · 2 years ago,"Faker gameplay #league #funnymoments ... 406 Likes, TikTok video from Kiwioru (@kiwioru1): “Faker gameplay #league #funnymoments #leagueoflegends #leaguetok #CODSquadUp #bomba ...",406,,kiwioru1,https://www.tiktok.com/@kiwioru1,7182151626764111150
367,TikTok · ManiXLeague,Faker's Game-Winning Move Against Ruler,When Faker gave Ruler PTSD with this Angle #caedrel #faker #ruler #t1. Faker's Game-Winning Move Against Ruler. Witness the incredible moment ...,https://www.tiktok.com/@helitrymfz6/video/7513324196743646494,,,"Faker, faker, Faker's",341K+ views · 5 months ago,Faker's Game-Winning Move Against Ruler When Faker gave Ruler PTSD with this Angle #caedrel #faker #ruler #t1. Faker's Game-Winning Move Against Ruler. Witness the incredible moment ...,,,helitrymfz6,https://www.tiktok.com/@helitrymfz6,7513324196743646494
368,TikTok · lol.game.clips,Fail Moments - League of Legends #leagueoflegends #lol ...,TikTok video from lol.game.clips (@lol.game.clips): “Faker - Fail Moments - League of Legends #leagueoflegends #lol #riotgames #league ...,https://www.tiktok.com/@lol.game.clips/video/7212657924764601642,,,Faker,180+ views · 2 years ago,Fail Moments - League of Legends #leagueoflegends #lol ... TikTok video from lol.game.clips (@lol.game.clips): “Faker - Fail Moments - League of Legends #leagueoflegends #lol #riotgames #league ...,,,lol.game.clips,https://www.tiktok.com/@lol.game.clips,7212657924764601642
369,TikTok · lol.game.clips,Best of Faker #leagueoflegends #lol #riotgames #league # ...,"66 Likes, TikTok video from lol.game.clips (@lol.game.clips): “Best of Faker #leagueoflegends #lol #riotgames #league #leagueoflegendsmemes ...",https://www.tiktok.com/@lol.game.clips/video/7169880911767489834,,,Faker,2K+ views · 2 years ago,"Best of Faker #leagueoflegends #lol #riotgames #league # ... 66 Likes, TikTok video from lol.game.clips (@lol.game.clips): “Best of Faker #leagueoflegends #lol #riotgames #league #leagueoflegendsmemes ...",66,,lol.game.clips,https://www.tiktok.com/@lol.game.clips,7169880911767489834
370,TikTok · Hugh.bagley,Talk is Cheap by Cheat Faker Part 1 #foryou #fyp #viral ...,... Faker Part 1 #foryou #fyp #viral @Complex Australia #complexwildcard2025 #complexwildcard25 @Chet Faker”. original sound - Hugh.bagley.,https://www.tiktok.com/@hugh.bagley/video/7523689832451820807,,,"Faker, Faker",10.4K+ views · 4 months ago,Talk is Cheap by Cheat Faker Part 1 #foryou #fyp #viral ... ... Faker Part 1 #foryou #fyp #viral @Complex Australia #complexwildcard2025 #complexwildcard25 @Chet Faker”. original sound - Hugh.bagley.,,,hugh.bagley,https://www.tiktok.com/@hugh.bagley,7523689832451820807
372,TikTok · Lệ Phi Shin(HND Shin FCO),Lục quán vương Faker thanh trừng loạn thần tặc tử ...,"4954 Lượt thích,52 Bình luận.Video TikTok từ Lệ Phi Shin(HND Shin FCO) (@hndshins): ""Lục quán vương Faker thanh trừng loạn thần tặc tử ...",https://www.tiktok.com/@hndshins/video/7572440763733183765,,,Faker,82K+ views · 1 day ago,"Lục quán vương Faker thanh trừng loạn thần tặc tử ... 4954 Lượt thích,52 Bình luận.Video TikTok từ Lệ Phi Shin(HND Shin FCO) (@hndshins): ""Lục quán vương Faker thanh trừng loạn thần tặc tử ...",,,hndshins,https://www.tiktok.com/@hndshins,7572440763733183765
373,TikTok · elcapibe,Doran y su caída en el mundial de League of Legends,... Faker en el mundial. Esta información se generó por IA y puede presentar resultados que no son relevantes. No representa las opiniones o ...,https://www.tiktok.com/@elcapibe/video/7571005917458615563,https://serpapi.com/searches/691886a6e9639b38290bf114/images/b22e06b4cff0d1e73bbef2e6ce9774f46eb3947100fba6669f0fb1dce692c3a9.jpeg,,,1.1M+ views · 4 days ago,Doran y su caída en el mundial de League of Legends ... Faker en el mundial. Esta información se generó por IA y puede presentar resultados que no son relevantes. No representa las opiniones o ...,,,elcapibe,https://www.tiktok.com/@elcapibe,7571005917458615563
374,TikTok · Quất Tử 🥜🐧 ૮₍ ˶•⤙•˶ ₎ა,Có thể là cộng thẳng 3 điểm vùng cho anh MC. - #faker,"... faker #leesanghyeok #fyp #viral #xh"".faker. GDFR (feat. Sage the Gemini & Lookas) - Flo Rida.",https://www.tiktok.com/@yingky219/video/7572427957776502024,,,"faker, faker",345.8K+ views · 1 day ago,"Có thể là cộng thẳng 3 điểm vùng cho anh MC. - #faker ... faker #leesanghyeok #fyp #viral #xh"".faker. GDFR (feat. Sage the Gemini & Lookas) - Flo Rida.",,,yingky219,https://www.tiktok.com/@yingky219,7572427957776502024
375,TikTok · VTVcab Gaming,9 Năm của BDD: Hành Trình Đầy Thử Thách,"với chiếc cúp thứ 6 này, Faker hoàn thành trục thành thích đối xứng 11122111. Thật sự quá tuyệt vời. Nhưng cũng đừng vội mừng vì chỉ năm sau ...",https://www.tiktok.com/@vtvcab.gaming.onlive/video/7570708623203011858,https://serpapi.com/searches/691886aea26f56d4aef0d626/images/0959504363e78d2404ff7034ae7ec5a49c54cf66b703fdf4f05c384676547886.jpeg,,,450.1K+ views · 6 days ago,"9 Năm của BDD: Hành Trình Đầy Thử Thách với chiếc cúp thứ 6 này, Faker hoàn thành trục thành thích đối xứng 11122111. Thật sự quá tuyệt vời. Nhưng cũng đừng vội mừng vì chỉ năm sau ...",,,vtvcab.gaming.onlive,https://www.tiktok.com/@vtvcab.gaming.onlive,7570708623203011858
376,TikTok · LoL Esports VN,Ván 5 T1 vs KT: Chung Kết Thế Giới League Of Legends,... Faker #T1Win #LoLWorlds2025 #T1Champions #LeagueOfLegends #อีสปอร์ต ... Faker lo hizo otra vez... 6 MUNDIALES ¿Qué te pareció ...,https://www.tiktok.com/@lolesports_vn/video/7570684988333608213,https://serpapi.com/searches/691886aea26f56d4aef0d626/images/0959504363e78d2404ff7034ae7ec5a4094b60d9220475a327730bf3b9d3a827.jpeg,,,4.8M+ views · 6 days ago,Ván 5 T1 vs KT: Chung Kết Thế Giới League Of Legends ... Faker #T1Win #LoLWorlds2025 #T1Champions #LeagueOfLegends #อีสปอร์ต ... Faker lo hizo otra vez... 6 MUNDIALES ¿Qué te pareció ...,,,lolesports_vn,https://www.tiktok.com/@lolesports_vn,7570684988333608213
377,TikTok · HideOnLegends,Faker the tiktokstar #khabylame #fyp #viral #dankmemes # ...,"Stop skipping breakfast when you can make egg bites twice a week. This week, my egg bites are made with bacon, sausage, potatoes, spinach, ...",https://www.tiktok.com/@hideonlegends/video/7093971332227976454,,,,22.4K+ views · 3 years ago,"Faker the tiktokstar #khabylame #fyp #viral #dankmemes # ... Stop skipping breakfast when you can make egg bites twice a week. This week, my egg bites are made with bacon, sausage, potatoes, spinach, ...",,,hideonlegends,https://www.tiktok.com/@hideonlegends,7093971332227976454
378,TikTok · Reenew,Despedida de Xin Zhao en League of Legends,"¡No te lo pierdas! #leagueoflegends #lolchile #gamerentiktok #faker #lolmexico. Keywords: despedida de Xin Zhao en League of Legends,cinemáticas ...",https://www.tiktok.com/@reenew/video/7571876802809908498,https://serpapi.com/searches/691886aea26f56d4aef0d626/images/0959504363e78d2404ff7034ae7ec5a48a07849aba97f3734383a6a55fcf661c.jpeg,,,673.6K+ views · 2 days ago,"Despedida de Xin Zhao en League of Legends ¡No te lo pierdas! #leagueoflegends #lolchile #gamerentiktok #faker #lolmexico. Keywords: despedida de Xin Zhao en League of Legends,cinemáticas ...",,,reenew,https://www.tiktok.com/@reenew,7571876802809908498
382,TikTok · League of Legends,"Zaahen, the Unsundered: Master Your Enemies in League of ...","... faker robbery group photo, Yongen group photo #geminiai #lol ... Do you remember when faker got solo bolo by gold 4 brand? #leagueoflegends # ...",https://www.tiktok.com/@leagueoflegends/video/7571127330270235917,https://serpapi.com/searches/691886aea26f56d4aef0d626/images/0959504363e78d2404ff7034ae7ec5a47b3dfbb98053e54b587d7b7c64c27fa6.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcSu2bfWM78Mqz4bOytLsBLZvQSi_xUbWFDgzg,,813.4K+ views · 4 days ago,"Zaahen, the Unsundered: Master Your Enemies in League of ... ... faker robbery group photo, Yongen group photo #geminiai #lol ... Do you remember when faker got solo bolo by gold 4 brand? #leagueoflegends # ...",,,leagueoflegends,https://www.tiktok.com/@leagueoflegends,7571127330270235917
388,TikTok · Thầy Giáo Ba,Vết nhơ #thaygiaoba #reaction #xuhuong #viral #sontungmtp ...,Faker hồi xuân với vị tướng Ryze #thaygiaoba #reaction #xuhuong #viral #sontungmtp · nhạc nền - Thầy Giáo Ba. 11.6KThích. 35Bình luận. 88Lượt ...,https://www.tiktok.com/@teacherba/video/7572597570061487368,https://serpapi.com/searches/691886b29a1f2cfa237107c5/images/0f21a0af71fc79f3d72b9d9d052d55d5f3695cc1912438926110dfacc0862e31.jpeg,,,148.9K+ views · 22 hours ago,Vết nhơ #thaygiaoba #reaction #xuhuong #viral #sontungmtp ... Faker hồi xuân với vị tướng Ryze #thaygiaoba #reaction #xuhuong #viral #sontungmtp · nhạc nền - Thầy Giáo Ba. 11.6KThích. 35Bình luận. 88Lượt ...,,,teacherba,https://www.tiktok.com/@teacherba,7572597570061487368
391,TikTok · d1nnerr__,Faker's Coin Reveal Fails: A League of Legends Moment,it's time for bl*nks to admit she's just a lazy dancer. girl twisted her ankle 9 years ago and still can't dance. meanwhile there are idols ...,https://www.tiktok.com/@d1nnerr__/video/7493290468407577878,,,,401.9K+ views · 7 months ago,Faker's Coin Reveal Fails: A League of Legends Moment it's time for bl*nks to admit she's just a lazy dancer. girl twisted her ankle 9 years ago and still can't dance. meanwhile there are idols ...,,,d1nnerr__,https://www.tiktok.com/@d1nnerr__,7493290468407577878
392,TikTok · Theanh28 Gaming,So sánh giữa 2 anh em Hiên Chun về League of Legends,"... Faker: Vậy thì chúng ta phải giao tranh thật tốt đấy 🐿️ Doran: Vâng, em có góc rồi Oner: Vậy em sẽ vào nhé Oner: Em tank, em tank ...",https://www.tiktok.com/@theanh28gaming/video/7572052336114273557,https://serpapi.com/searches/691886b7bb48adb51d9d73a2/images/1da9f65623897450960f0d621e7ace1f3509d4170e8698661ce01eee80c8ccca.jpeg,,,129K+ views · 2 days ago,"So sánh giữa 2 anh em Hiên Chun về League of Legends ... Faker: Vậy thì chúng ta phải giao tranh thật tốt đấy 🐿️ Doran: Vâng, em có góc rồi Oner: Vậy em sẽ vào nhé Oner: Em tank, em tank ...",,,theanh28gaming,https://www.tiktok.com/@theanh28gaming,7572052336114273557
393,TikTok · T1.Faker,Faker's funny moments #fakerlol #leagueoflegends ...,"1914 Likes, TikTok video from T1.Faker (@t1fakerfans): “Faker's funny moments #fakerlol #leagueoflegends #funnymoments #t1faker”. original ...",https://www.tiktok.com/@t1fakerfans/video/7235083596749557038,https://serpapi.com/searches/691886b7bb48adb51d9d73a2/images/1da9f65623897450960f0d621e7ace1f7a872982953ec62292e1cebdc35baa79.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTwBUW8JiCBAczps4l8q_lKJXxhfd1X0kyscQ,,24K+ views · 2 years ago,"Faker's funny moments #fakerlol #leagueoflegends ... 1914 Likes, TikTok video from T1.Faker (@t1fakerfans): “Faker's funny moments #fakerlol #leagueoflegends #funnymoments #t1faker”. original ...",1914,,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7235083596749557038
394,TikTok · T1.Faker,Best T1 Faker and Zeus Moments | League of Legends ...,Enjoy the best plays and highlights from T1's Faker and Zeus in the world of League of Legends. Watch now! #t1faker #t1zeus #lolhighlights # ...,https://www.tiktok.com/@t1fakerfans/video/7332145124299853098,https://serpapi.com/searches/691886b7bb48adb51d9d73a2/images/1da9f65623897450960f0d621e7ace1f5f01cb738085a4d681a6d966acfabc31.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTRU9lKv3aYWaqM9NB8Ezq6SVSXnHvkh83UAg,,146.4K+ views · 1 year ago,Best T1 Faker and Zeus Moments | League of Legends ... Enjoy the best plays and highlights from T1's Faker and Zeus in the world of League of Legends. Watch now! #t1faker #t1zeus #lolhighlights # ...,,,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7332145124299853098
397,TikTok · Caster Hoàng Luân,T1 có giữ được DOFGK? #hoangluan #boxstudio ...,"Faker ko nghỉ thi Guma sẽ ko đi, Guma ko đi thì kẻ sẽ ở lại, vẫn đề năm ở Top và Rừng thôi. 22giờ trướcTrả lời. 1. Lão Đại. Fk k nghỉ oner cũng ...",https://www.tiktok.com/@blvhoangluan/video/7572425015321201928,https://serpapi.com/searches/691886bb318660acdaa52aca/images/73048f2ac18ea95ee784e9a7d9e2c7b373884ab3e1e977b6532ebd8fe53020a9.jpeg,,,509.3K+ views · 1 day ago,"T1 có giữ được DOFGK? #hoangluan #boxstudio ... Faker ko nghỉ thi Guma sẽ ko đi, Guma ko đi thì kẻ sẽ ở lại, vẫn đề năm ở Top và Rừng thôi. 22giờ trướcTrả lời. 1. Lão Đại. Fk k nghỉ oner cũng ...",,,blvhoangluan,https://www.tiktok.com/@blvhoangluan,7572425015321201928
